stateFP,stateName,state1970,state1980,state1990,state2000,state2010,countyFP,countyName,county1970,county1980,county1990,county2000,county2010,placeFP,placeName,place1970,place1980,place1990,place2000,place2010,placeID,countyID
1,Alabama,3444165,3893888,4040587,4447100,4779736,117,Shelby County,38037,66298,99358,143293,195085,81504,Westover Town,0,0,0,0,1275,1-81504,1-117
1,Alabama,3444165,3893888,4040587,4447100,4779736,117,Shelby County,38037,66298,99358,143293,195085,82848,Wilsonville Town,0,914,1185,1551,1827,1-82848,1-117
1,Alabama,3444165,3893888,4040587,4447100,4779736,117,Shelby County,38037,66298,99358,143293,195085,82872,Wilton Town,0,642,602,580,687,1-82872,1-117
1,Alabama,3444165,3893888,4040587,4447100,4779736,115,St. Clair County,27956,41205,50009,64742,83593,2908,Ashville City,0,1489,1494,2260,2212,1-2908,1-115
1,Alabama,3444165,3893888,4040587,4447100,4779736,115,St. Clair County,27956,41205,50009,64742,83593,46696,Margaret Town,0,757,616,1169,4428,1-46696,1-115
1,Alabama,3444165,3893888,4040587,4447100,4779736,115,St. Clair County,27956,41205,50009,64742,83593,51096,Moody City,0,1840,4921,8053,11726,1-51096,1-115
1,Alabama,3444165,3893888,4040587,4447100,4779736,115,St. Clair County,27956,41205,50009,64742,83593,56400,Odenville Town,0,724,796,1131,3585,1-56400,1-115
1,Alabama,3444165,3893888,4040587,4447100,4779736,115,St. Clair County,27956,41205,50009,64742,83593,58896,Pell City City,5381,6616,8118,9565,12695,1-58896,1-115
1,Alabama,3444165,3893888,4040587,4447100,4779736,115,St. Clair County,27956,41205,50009,64742,83593,63216,Ragland Town,0,1860,1807,1918,1639,1-63216,1-115
1,Alabama,3444165,3893888,4040587,4447100,4779736,115,St. Clair County,27956,41205,50009,64742,83593,64920,Riverside Town,0,849,1004,1564,2208,1-64920,1-115
1,Alabama,3444165,3893888,4040587,4447100,4779736,115,St. Clair County,27956,41205,50009,64742,83593,72600,Springville City,0,1476,1910,2521,4080,1-72600,1-115
1,Alabama,3444165,3893888,4040587,4447100,4779736,115,St. Clair County,27956,41205,50009,64742,83593,72888,Steele Town,0,795,1046,1093,1043,1-72888,1-115
1,Alabama,3444165,3893888,4040587,4447100,4779736,119,Sumter County,16974,16908,16174,14798,13763,5188,Bellamy CDP,0,0,0,0,543,1-5188,1-119
1,Alabama,3444165,3893888,4040587,4447100,4779736,119,Sumter County,16974,16908,16174,14798,13763,18952,Cuba Town,0,486,390,363,346,1-18952,1-119
1,Alabama,3444165,3893888,4040587,4447100,4779736,119,Sumter County,16974,16908,16174,14798,13763,23872,Emelle Town,0,0,44,31,53,1-23872,1-119
1,Alabama,3444165,3893888,4040587,4447100,4779736,119,Sumter County,16974,16908,16174,14798,13763,24256,Epes Town,0,399,267,206,192,1-24256,1-119
1,Alabama,3444165,3893888,4040587,4447100,4779736,119,Sumter County,16974,16908,16174,14798,13763,28768,Gainesville Town,0,207,449,220,208,1-28768,1-119
1,Alabama,3444165,3893888,4040587,4447100,4779736,119,Sumter County,16974,16908,16174,14798,13763,29392,Geiger Town,0,200,270,161,170,1-29392,1-119
1,Alabama,3444165,3893888,4040587,4447100,4779736,119,Sumter County,16974,16908,16174,14798,13763,43720,Livingston City,0,3187,3530,3297,3485,1-43720,1-119
1,Alabama,3444165,3893888,4040587,4447100,4779736,119,Sumter County,16974,16908,16174,14798,13763,57912,Panola CDP,0,0,0,0,144,1-57912,1-119
1,Alabama,3444165,3893888,4040587,4447100,4779736,119,Sumter County,16974,16908,16174,14798,13763,84096,York City,3044,3392,3160,2854,2538,1-84096,1-119
1,Alabama,3444165,3893888,4040587,4447100,4779736,121,Talladega County,65280,73826,74107,80321,82291,8248,Bon Air Town,0,118,91,96,116,1-8248,1-121
1,Alabama,3444165,3893888,4040587,4447100,4779736,121,Talladega County,65280,73826,74107,80321,82291,14464,Childersburg City,4831,5084,4579,4927,5175,1-14464,1-121
1,Alabama,3444165,3893888,4040587,4447100,4779736,121,Talladega County,65280,73826,74107,80321,82291,25864,Fayetteville CDP,0,0,0,0,1284,1-25864,1-121
1,Alabama,3444165,3893888,4040587,4447100,4779736,121,Talladega County,65280,73826,74107,80321,82291,43120,Lincoln City,0,2081,2941,4577,6266,1-43120,1-121
1,Alabama,3444165,3893888,4040587,4447100,4779736,121,Talladega County,65280,73826,74107,80321,82291,48616,Mignon CDP,0,2054,1548,1348,1284,1-48616,1-121
1,Alabama,3444165,3893888,4040587,4447100,4779736,121,Talladega County,65280,73826,74107,80321,82291,52848,Munford Town,0,0,0,2446,1292,1-52848,1-121
1,Alabama,3444165,3893888,4040587,4447100,4779736,121,Talladega County,65280,73826,74107,80321,82291,55752,Oak Grove Town,0,638,436,457,528,1-55752,1-121
1,Alabama,3444165,3893888,4040587,4447100,4779736,121,Talladega County,65280,73826,74107,80321,82291,74352,Sylacauga City,12255,12708,12520,12616,12749,1-74352,1-121
1,Alabama,3444165,3893888,4040587,4447100,4779736,121,Talladega County,65280,73826,74107,80321,82291,74592,Talladega City,17662,19128,18175,15143,15676,1-74592,1-121
1,Alabama,3444165,3893888,4040587,4447100,4779736,121,Talladega County,65280,73826,74107,80321,82291,74616,Talladega Springs Town,0,196,148,124,166,1-74616,1-121
1,Alabama,3444165,3893888,4040587,4447100,4779736,121,Talladega County,65280,73826,74107,80321,82291,79488,Waldo Town,0,231,309,281,283,1-79488,1-121
1,Alabama,3444165,3893888,4040587,4447100,4779736,123,Tallapoosa County,33840,38676,38826,41475,41616,1132,Alexander City,12358,13807,14917,15008,14875,1-1132,1-123
1,Alabama,3444165,3893888,4040587,4447100,4779736,123,Tallapoosa County,33840,38676,38826,41475,41616,11680,Camp Hill Town,0,1628,1415,1273,1014,1-11680,1-123
1,Alabama,3444165,3893888,4040587,4447100,4779736,123,Tallapoosa County,33840,38676,38826,41475,41616,19336,Dadeville City,2847,3263,3276,3212,3230,1-19336,1-123
1,Alabama,3444165,3893888,4040587,4447100,4779736,123,Tallapoosa County,33840,38676,38826,41475,41616,19816,Daviston Town,0,334,261,267,214,1-19816,1-123
1,Alabama,3444165,3893888,4040587,4447100,4779736,123,Tallapoosa County,33840,38676,38826,41475,41616,30448,Goldville Town,0,89,61,37,55,1-30448,1-123
1,Alabama,3444165,3893888,4040587,4447100,4779736,123,Tallapoosa County,33840,38676,38826,41475,41616,32584,Hackneyville CDP,0,0,0,0,347,1-32584,1-123
1,Alabama,3444165,3893888,4040587,4447100,4779736,123,Tallapoosa County,33840,38676,38826,41475,41616,38248,Jacksons' Gap Town,0,0,789,761,828,1-38248,1-123
1,Alabama,3444165,3893888,4040587,4447100,4779736,123,Tallapoosa County,33840,38676,38826,41475,41616,54432,New Site Town,0,340,669,848,773,1-54432,1-123
1,Alabama,3444165,3893888,4040587,4447100,4779736,123,Tallapoosa County,33840,38676,38826,41475,41616,57384,Our Town CDP,0,0,0,0,641,1-57384,1-123
1,Alabama,3444165,3893888,4040587,4447100,4779736,123,Tallapoosa County,33840,38676,38826,41475,41616,64040,Reeltown CDP,0,0,0,0,766,1-64040,1-123
1,Alabama,3444165,3893888,4040587,4447100,4779736,125,Tuscaloosa County,116029,137541,150522,164875,194656,9808,Brookwood Town,0,492,658,1483,1828,1-9808,1-125
1,Alabama,3444165,3893888,4040587,4447100,4779736,125,Tuscaloosa County,116029,137541,150522,164875,194656,16000,Coaling Town,0,0,0,1115,1657,1-16000,1-125
1,Alabama,3444165,3893888,4040587,4447100,4779736,125,Tuscaloosa County,116029,137541,150522,164875,194656,16312,Coker Town,0,0,0,808,979,1-16312,1-125
1,Alabama,3444165,3893888,4040587,4447100,4779736,125,Tuscaloosa County,116029,137541,150522,164875,194656,35704,Holt CDP,0,0,4125,4103,3638,1-35704,1-125
1,Alabama,3444165,3893888,4040587,4447100,4779736,125,Tuscaloosa County,116029,137541,150522,164875,194656,40928,Lake View Town,0,0,0,1357,1943,1-40928,1-125
1,Alabama,3444165,3893888,4040587,4447100,4779736,125,Tuscaloosa County,116029,137541,150522,164875,194656,55200,Northport City,9435,14291,17366,19435,23330,1-55200,1-125
1,Alabama,3444165,3893888,4040587,4447100,4779736,125,Tuscaloosa County,116029,137541,150522,164875,194656,77256,Tuscaloosa City,65773,75211,77759,77906,90468,1-77256,1-125
1,Alabama,3444165,3893888,4040587,4447100,4779736,127,Walker County,56246,68660,67670,70713,67023,12016,Carbon Hill City,0,2452,2115,2071,2021,1-12016,1-127
1,Alabama,3444165,3893888,4040587,4447100,4779736,127,Walker County,56246,68660,67670,70713,67023,17368,Cordova City,2750,3123,2623,2423,2095,1-17368,1-127
1,Alabama,3444165,3893888,4040587,4447100,4779736,127,Walker County,56246,68660,67670,70713,67023,21136,Dora City,0,2327,2214,2413,2025,1-21136,1-127
1,Alabama,3444165,3893888,4040587,4447100,4779736,127,Walker County,56246,68660,67670,70713,67023,23344,Eldridge Town,0,230,225,184,130,1-23344,1-127
1,Alabama,3444165,3893888,4040587,4447100,4779736,127,Walker County,56246,68660,67670,70713,67023,38416,Jasper City,10798,11894,13553,14052,14352,1-38416,1-127
1,Alabama,3444165,3893888,4040587,4447100,4779736,127,Walker County,56246,68660,67670,70713,67023,39280,Kansas Town,0,267,230,260,226,1-39280,1-127
1,Alabama,3444165,3893888,4040587,4447100,4779736,127,Walker County,56246,68660,67670,70713,67023,53400,Nauvoo Town,0,259,240,284,221,1-53400,1-127
1,Alabama,3444165,3893888,4040587,4447100,4779736,127,Walker County,56246,68660,67670,70713,67023,55992,Oakman Town,0,770,846,944,789,1-55992,1-127
1,Alabama,3444165,3893888,4040587,4447100,4779736,127,Walker County,56246,68660,67670,70713,67023,58272,Parrish Town,0,1583,1433,1268,982,1-58272,1-127
1,Alabama,3444165,3893888,4040587,4447100,4779736,127,Walker County,56246,68660,67670,70713,67023,70704,Sipsey Town,0,678,568,552,437,1-70704,1-127
1,Alabama,3444165,3893888,4040587,4447100,4779736,129,Washington County,16241,16821,16694,18097,17581,14008,Chatom Town,0,1122,1094,1193,1288,1-14008,1-129
1,Alabama,3444165,3893888,4040587,4447100,4779736,129,Washington County,16241,16821,16694,18097,17581,20152,Deer Park CDP,0,0,0,0,188,1-20152,1-129
1,Alabama,3444165,3893888,4040587,4447100,4779736,129,Washington County,16241,16821,16694,18097,17581,25216,Fairford CDP,0,0,0,0,186,1-25216,1-129
1,Alabama,3444165,3893888,4040587,4447100,4779736,129,Washington County,16241,16821,16694,18097,17581,28408,Fruitdale CDP,0,0,0,0,185,1-28408,1-129
1,Alabama,3444165,3893888,4040587,4447100,4779736,129,Washington County,16241,16821,16694,18097,17581,35130,Hobson CDP,0,1268,0,0,126,1-35130,1-129
1,Alabama,3444165,3893888,4040587,4447100,4779736,129,Washington County,16241,16821,16694,18097,17581,42304,Leroy CDP,0,0,0,0,911,1-42304,1-129
1,Alabama,3444165,3893888,4040587,4447100,4779736,129,Washington County,16241,16821,16694,18097,17581,46192,Malcolm CDP,0,0,0,0,187,1-46192,1-129
1,Alabama,3444165,3893888,4040587,4447100,4779736,129,Washington County,16241,16821,16694,18097,17581,45472,Mcintosh Town,0,319,250,244,238,1-45472,1-129
1,Alabama,3444165,3893888,4040587,4447100,4779736,129,Washington County,16241,16821,16694,18097,17581,48832,Millry Town,0,956,781,615,546,1-48832,1-129
1,Alabama,3444165,3893888,4040587,4447100,4779736,129,Washington County,16241,16821,16694,18097,17581,70632,Sims Chapel CDP,0,0,0,0,153,1-70632,1-129
1,Alabama,3444165,3893888,4040587,4447100,4779736,129,Washington County,16241,16821,16694,18097,17581,67584,St. Stephens CDP,0,0,0,0,495,1-67584,1-129
1,Alabama,3444165,3893888,4040587,4447100,4779736,129,Washington County,16241,16821,16694,18097,17581,76200,Tibbie CDP,0,0,0,0,41,1-76200,1-129
1,Alabama,3444165,3893888,4040587,4447100,4779736,129,Washington County,16241,16821,16694,18097,17581,79032,Vinegar Bend CDP,0,0,0,0,192,1-79032,1-129
1,Alabama,3444165,3893888,4040587,4447100,4779736,131,Wilcox County,16303,14755,13568,13183,11670,8680,Boykin CDP,0,0,0,0,275,1-8680,1-131
1,Alabama,3444165,3893888,4040587,4447100,4779736,131,Wilcox County,16303,14755,13568,13183,11670,11512,Camden City,0,2406,2414,2257,2020,1-11512,1-131
1,Alabama,3444165,3893888,4040587,4447100,4779736,131,Wilcox County,16303,14755,13568,13183,11670,12544,Catherine CDP,0,0,0,0,22,1-12544,1-131
1,Alabama,3444165,3893888,4040587,4447100,4779736,131,Wilcox County,16303,14755,13568,13183,11670,55848,Oak Hill Town,0,63,28,37,26,1-55848,1-131
1,Alabama,3444165,3893888,4040587,4447100,4779736,131,Wilcox County,16303,14755,13568,13183,11670,59880,Pine Apple Town,0,298,365,145,132,1-59880,1-131
1,Alabama,3444165,3893888,4040587,4447100,4779736,131,Wilcox County,16303,14755,13568,13183,11670,60240,Pine Hill Town,0,510,481,966,975,1-60240,1-131
1,Alabama,3444165,3893888,4040587,4447100,4779736,131,Wilcox County,16303,14755,13568,13183,11670,83976,Yellow Bluff Town,0,0,245,181,188,1-83976,1-131
1,Alabama,3444165,3893888,4040587,4447100,4779736,133,Winston County,16654,21953,22053,24843,24484,484,Addison Town,0,746,626,723,758,1-484,1-133
1,Alabama,3444165,3893888,4040587,4447100,4779736,133,Winston County,16654,21953,22053,24843,24484,2500,Arley Town,0,276,338,290,357,1-2500,1-133
1,Alabama,3444165,3893888,4040587,4447100,4779736,133,Winston County,16654,21953,22053,24843,24484,21280,Double Springs Town,0,1057,1138,1003,1083,1-21280,1-133
1,Alabama,3444165,3893888,4040587,4447100,4779736,133,Winston County,16654,21953,22053,24843,24484,44800,Lynn Town,0,554,611,597,659,1-44800,1-133
1,Alabama,3444165,3893888,4040587,4447100,4779736,133,Winston County,16654,21953,22053,24843,24484,53376,Natural Bridge Town,0,0,0,28,37,1-53376,1-133
